scenario_id,fx_annual_logret_cny,fx_annual_logret_mxn,cost_multiplier_cny,cost_multiplier_mxn
6734,-0.03448022047012046,0.04537238562917742,0.9661074486486552,1.046417458187364
6735,-0.08155889141032861,0.010413661615279353,0.9216784293130024,1.0104680724975523
6736,0.03214057602750208,0.008773767405009902,1.0326626627169277,1.0088123697155547
6737,0.02931836689350744,0.024485173506227247,1.0297523813608516,1.0247873969906014
6738,-0.09512244410629071,0.06730521580508575,0.909261593928621,1.0696218938659259
6739,0.05562150626358355,0.04297440095803833,1.0571974653825165,1.043911171382686
6740,-0.07271892665115887,-0.11152039844543664,0.9298621527678823,0.8944731453555229
6741,0.06374139653542049,-0.19257304557973492,1.0658167392184164,0.824834065520533
6742,-0.01723068013896724,0.059685143766064555,0.9829169190692749,1.061502273316026
6743,0.07021206250698164,0.02990754850292293,1.0727356441452145,1.0303592712928387
6744,0.16377430422080655,-0.10329268782145236,1.1779484271008478,0.9018629705400824
6745,-0.010679790258730622,0.07194920876795088,0.9893770362230389,1.0746007623810077
6746,-0.014669537190819038,-0.0022589740113113307,0.985437536257811,0.9977435755503214
6747,0.05968569287666492,0.17820326720196755,1.0615028561983364,1.1950682147199914
6748,0.0440147294300278,-0.03623326521536015,1.0449977469962786,0.9644153026996006
6749,-0.023547612169309444,-0.19418934084376552,0.9767274694481008,0.8235019669491261
6750,0.04154900240374032,0.055210859382941874,1.0424242418935108,1.0567634196669937
6751,-0.03909030042450022,-0.054524257133040877,0.9616638665700872,0.9469355386378884
6752,-0.0494290527652131,0.10718732200775456,0.9517726813810298,1.1131427510857652
6753,-0.0592857881032656,0.0679009523121438,0.9424373932716518,1.0702592965200144
6754,0.025028651109276726,-0.015239034632577,1.0253444973608274,0.9848764918737343
6755,-0.08137453699673829,0.0707224399219887,0.9218483604626547,1.0732832839298605
6756,0.025207918712359074,-0.2728759926925868,1.0255283248878708,0.7611871745484327
6757,-0.12834873258979218,0.034458285481223594,0.8795465990923075,1.0350588504936946
6758,0.057888237796870454,-0.08197871525652131,1.0595965662457698,0.9212915679423518
6759,0.10247641006140876,-0.0845899673956587,1.1079111660451626,0.9188889816093408
6760,0.023174705723636578,0.09976153310631447,1.0234453256855083,1.1049074028209034
6761,-0.11834179315001736,-0.22986853229532983,0.8883923542953454,0.7946380648789023
6762,0.11083347993168996,0.05539517499638198,1.117208853669464,1.0569582156163668
6763,-0.055691434183411104,-0.0880151523450689,0.9458309419643535,0.9157470009036468
6764,-0.11676445904040655,-0.03894777171371269,0.8897947515922771,0.9618009410494928
6765,0.17966111031493612,-0.06841948768741113,1.196811707246847,0.9338686450010905
6766,0.08444356029487624,-0.20117079102071725,1.0881114298106742,0.817772751383216
6767,0.06778352471503461,-0.12799493805098858,1.070133625921283,0.879857832928859
6768,-0.10024072606008727,0.21720524178438472,0.9046196263044207,1.2425991092262665
6769,-0.06234191701104443,0.05819900019799809,0.9395615797770027,1.059925900188576
6770,0.038039784997795596,0.06325348910054374,1.0387725596203947,1.0652968461472965
6771,-0.010582508121902551,-0.13158119032072485,0.9894732896170433,0.8767080920369719
6772,0.0042005471386384816,0.17329520725831155,1.00420938180258,1.189217118795762
6773,0.02073897032202046,-0.20195123466981435,1.0209555171624616,0.8171347748177559
6774,0.019292784225970333,-0.0003857600192721522,1.0194800926152372,0.9996143143765575
6775,-0.02771834907866169,0.08357626099115253,0.9726622794527198,1.087168120650045
6776,-0.06261465132179027,0.04644907640215808,0.9393053640381386,1.0475447329635548
6777,-0.028584014766419558,0.013728818401169532,0.9718206434318921,1.0138234913817818
6778,0.07034773072237069,-0.10252369232704174,1.0728811901484,0.9025567658295394
6779,0.09326202616094903,-0.21018251961173232,1.0977493366312578,0.810436311949177
6780,0.02158115601791269,-0.1073273733337522,1.0218157134668266,0.8982315677890036
6781,-0.03913023566072499,0.15564496047204568,0.9616254630632386,1.1684112972448095
6782,0.009587999151728286,0.10098792963043951,1.0096341112720915,1.10626328867611
6783,0.0011163635992689075,0.23280391069774092,1.0011169869650578,1.2621339640921332
6784,0.09734350012757045,0.23249551633691773,1.1022389278128986,1.2617447891077735
6785,0.017710148650413152,-0.07787282231667444,1.0178679032427287,0.9250820688570455
6786,-0.03505972416398245,-0.06758562386993858,0.9655477480034549,0.9346476890376052
6787,0.047107507195017745,-0.018934901343145537,1.048234695794096,0.9812432377805046
6788,0.011385870229611591,-0.12786966302724426,1.011450935958888,0.8799680640442294
6789,0.008312560267730282,-0.0601994513551064,1.0083472055272333,0.9415767161026825
6790,-0.043488248161968474,0.03437121080398642,0.9574438057493824,1.0349687270021604
6791,-0.12520107406673026,-0.15060691314785069,0.8823194731823394,0.8601857599237654
6792,0.05264634312399136,0.018374424035516673,1.054056804757757,1.0185442724589793
6793,0.021987455580898672,0.04209071940657033,1.022230961096413,1.0429890938106372
6794,-0.029363119273094856,0.2346563299395764,0.9710637884617578,1.2644741321499793
6795,-0.08916275755833614,-0.03912059287452488,0.914696687659125,0.9616347358566911
6796,0.15620888087693496,-0.0772756460755118,1.1690703740325876,0.9256346708736677
6797,-0.0563958144996614,0.1507313336735746,0.9451649518490334,1.1626842420117665
6798,-0.11963448572631741,-0.23692950646458297,0.8872446780502062,0.7890469087633438
6799,0.1146911352556875,0.14781843406052708,1.1215269839259043,1.1593023874258197
6800,-0.04022805432043143,0.1468056658880688,0.9605703519525404,1.1581288772127825
6801,0.02543047165855277,0.20170311976573357,1.0257565846369774,1.223484725756347
6802,-0.0458638260036282,-0.11681918626024904,0.955172022926653,0.8897460569317658
6803,0.11212884035632742,-0.015510248394941126,1.118656979524532,0.984609416033868
6804,-0.10440684626552875,0.00423446899286857,0.9008587118515905,1.0042434470246204
6805,0.08749939535728773,0.12914739585272084,1.0914416045105402,1.1378578273307869
6806,-0.009684219427475977,-0.2465918666781628,0.9903625216202758,0.7814595681447009
6807,-0.017289839566824304,0.2293015780895704,0.9828587719867028,1.2577212830028655
6808,0.01098704216495671,-0.10372193670901285,1.0110476213715403,0.9014759299375629
6809,0.02172755643504707,0.021811167820441943,1.0219653186643771,1.0220507701728059
6810,0.016283729832664635,0.11504747263686765,1.016417032332349,1.1219266971264275
6811,0.09485224966914223,0.17418524668776236,1.0994963921687009,1.190276040092618
6812,0.012985356599016114,0.03134123957184508,1.0130700324604827,1.0318375476204438
